192.168.1.107|209.85.201.125|63837|5222|6|3|226|PA|1463434451.162|32.659|1463434483.821|S0|0|0|0.0.0.0|PA|PA|S|0|all|in|1463434451.162|1463434483.821|32.659||
209.85.201.125|73.128.209.141|5222|63837|6|3|173|PA|1463434451.183|32.659|1463434483.842|S0|3292|0|0.0.0.0|PA|A||0|all|in|1463434451.183|1463434483.842|32.659||
192.168.1.101|192.168.1.104|51645|49152|17|3|1242||1463434487.413|0.100|1463434487.513|S0|0|0|0.0.0.0|||S|80|all|in|1463434487.413|1463434487.513|0.100||
192.168.1.104|239.255.255.250|49152|1900|17|5|790||1463434478.323|10.015|1463434488.338|S0|0|0|0.0.0.0||||80|all|in|1463434478.323|1463434488.338|10.015||
169.254.17.155|239.255.255.250|49152|1900|17|5|790||1463434478.323|10.015|1463434488.338|S0|0|0|0.0.0.0||||80|all|in|1463434478.323|1463434488.338|10.015||
125.88.177.98|73.128.209.141|40560|22|6|20|2423|FSPA|1463434477.044|11.696|1463434488.740|S0|3292|0|0.0.0.0|S|FPA||22|all|in|1463434477.044|1463434488.740|11.696||
184.172.60.196|73.128.209.141|5938|49741|6|1|64|PA|1463434494.321|0.000|1463434494.321|S0|3292|0|0.0.0.0|PA|||0|all|in|1463434494.321|1463434494.321|0.000||
192.168.1.107|184.172.60.196|49741|5938|6|2|104|PA|1463434494.275|0.078|1463434494.353|S0|0|0|0.0.0.0|PA|A||0|all|in|1463434494.275|1463434494.353|0.078||
192.168.1.107|255.255.255.255|17500|17500|17|2|322||1463434465.289|30.093|1463434495.382|S0|0|0|0.0.0.0|||S|0|all|in|1463434465.289|1463434495.382|30.093||
192.168.1.107|192.168.1.255|17500|17500|17|2|322||1463434465.292|30.093|1463434495.385|S0|0|0|0.0.0.0|||S|0|all|in|1463434465.292|1463434495.385|30.093||
108.160.172.193|73.128.209.141|443|58602|6|2|111|FPA|1463434496.037|0.001|1463434496.038|S0|3292|0|0.0.0.0|PA|FA||0|all|in|1463434496.037|1463434496.038|0.001||
192.168.1.107|108.160.172.193|58602|443|6|1|40|A|1463434496.039|0.000|1463434496.039|S0|0|0|0.0.0.0|A|||0|all|in|1463434496.039|1463434496.039|0.000||
192.168.1.108|239.255.255.250|59000|1900|17|6|930||1463434466.860|30.006|1463434496.866|S0|0|0|0.0.0.0|||S|80|all|in|1463434466.860|1463434496.866|30.006||
192.168.1.107|104.16.27.190|58530|443|6|2|82|A|1463434451.896|45.018|1463434496.914|S0|0|0|0.0.0.0|A|A|S|0|all|in|1463434451.896|1463434496.914|45.018||
104.16.27.190|73.128.209.141|443|58530|6|2|104|A|1463434451.912|45.034|1463434496.946|S0|3292|0|0.0.0.0|A|A||0|all|in|1463434451.912|1463434496.946|45.034||
99.193.13.63|73.128.209.141|5223|38317|6|4|570|PA|1463434459.015|38.019|1463434497.034|S0|3292|0|0.0.0.0|PA|PA|S|0|all|in|1463434459.015|1463434497.034|38.019||
192.168.1.104|239.255.255.250|49170|1900|17|1|158||1463434497.419|0.000|1463434497.419|S0|0|0|0.0.0.0||||80|all|in|1463434497.419|1463434497.419|0.000||
192.168.1.101|192.168.1.108|40023|59000|17|3|1242||1463434497.876|0.101|1463434497.977|S0|0|0|0.0.0.0|||S|80|all|in|1463434497.876|1463434497.977|0.101||
192.168.1.107|173.194.207.188|65337|5228|6|2|82|A|1463434453.130|45.030|1463434498.160|S0|0|0|0.0.0.0|A|A|S|0|all|in|1463434453.130|1463434498.160|45.030||
173.194.207.188|73.128.209.141|5228|65337|6|2|104|A|1463434453.159|45.028|1463434498.187|S0|3292|0|0.0.0.0|A|A||0|all|in|1463434453.159|1463434498.187|45.028||
192.168.1.101|192.168.1.108|54887|59000|17|3|1242||1463434498.127|0.100|1463434498.227|S0|0|0|0.0.0.0|||S|80|all|in|1463434498.127|1463434498.227|0.100||
