192.168.1.10|192.168.1.25|62347|84|6|1|40|FPU|1231012261.708|0.002|1231012261.710|S0|0|0|0.0.0.0|FPU|||0|all|in|1231012261.708|1231012261.710|0.002||
192.168.1.25|192.168.1.10|84|62347|6|1|40|RA|1231012261.710|0.000|1231012261.710|S0|0|0|0.0.0.0|RA|||0|all|in|1231012261.710|1231012261.710|0.000||
192.168.1.10|192.168.1.25|62347|1054|6|1|40|FPU|1231012261.708|0.002|1231012261.710|S0|0|0|0.0.0.0|FPU|||0|all|in|1231012261.708|1231012261.710|0.002||
192.168.1.25|192.168.1.10|1054|62347|6|1|40|RA|1231012261.710|0.000|1231012261.710|S0|0|0|0.0.0.0|RA|||0|all|in|1231012261.710|1231012261.710|0.000||
192.168.1.10|192.168.1.25|62347|8193|6|1|40|FPU|1231012261.708|0.002|1231012261.710|S0|0|0|0.0.0.0|FPU|||0|all|in|1231012261.708|1231012261.710|0.002||
192.168.1.25|192.168.1.10|8193|62347|6|1|40|RA|1231012261.710|0.000|1231012261.710|S0|0|0|0.0.0.0|RA|||0|all|in|1231012261.710|1231012261.710|0.000||
192.168.1.10|192.168.1.25|62347|1688|6|1|40|FPU|1231012261.708|0.002|1231012261.710|S0|0|0|0.0.0.0|FPU|||0|all|in|1231012261.708|1231012261.710|0.002||
192.168.1.25|192.168.1.10|1688|62347|6|1|40|RA|1231012261.710|0.000|1231012261.710|S0|0|0|0.0.0.0|RA|||0|all|in|1231012261.710|1231012261.710|0.000||
192.168.1.10|192.168.1.25|62347|2251|6|1|40|FPU|1231012261.708|0.002|1231012261.710|S0|0|0|0.0.0.0|FPU|||0|all|in|1231012261.708|1231012261.710|0.002||
192.168.1.25|192.168.1.10|2251|62347|6|1|40|RA|1231012261.710|0.000|1231012261.710|S0|0|0|0.0.0.0|RA|||0|all|in|1231012261.710|1231012261.710|0.000||
192.168.1.10|192.168.1.25|62347|1023|6|1|40|FPU|1231012261.708|0.002|1231012261.710|S0|0|0|0.0.0.0|FPU|||0|all|in|1231012261.708|1231012261.710|0.002||
192.168.1.25|192.168.1.10|1023|62347|6|1|40|RA|1231012261.710|0.000|1231012261.710|S0|0|0|0.0.0.0|RA|||0|all|in|1231012261.710|1231012261.710|0.000||
192.168.1.10|192.168.1.25|62347|3871|6|1|40|FPU|1231012261.708|0.002|1231012261.710|S0|0|0|0.0.0.0|FPU|||0|all|in|1231012261.708|1231012261.710|0.002||
192.168.1.25|192.168.1.10|3871|62347|6|1|40|RA|1231012261.710|0.000|1231012261.710|S0|0|0|0.0.0.0|RA|||0|all|in|1231012261.710|1231012261.710|0.000||
192.168.1.10|192.168.1.25|62347|30|6|1|40|FPU|1231012261.708|0.002|1231012261.710|S0|0|0|0.0.0.0|FPU|||0|all|in|1231012261.708|1231012261.710|0.002||
192.168.1.25|192.168.1.10|30|62347|6|1|40|RA|1231012261.710|0.000|1231012261.710|S0|0|0|0.0.0.0|RA|||0|all|in|1231012261.710|1231012261.710|0.000||
192.168.1.10|192.168.1.25|62347|8652|6|1|40|FPU|1231012261.708|0.002|1231012261.710|S0|0|0|0.0.0.0|FPU|||0|all|in|1231012261.708|1231012261.710|0.002||
192.168.1.25|192.168.1.10|8652|62347|6|1|40|RA|1231012261.710|0.000|1231012261.710|S0|0|0|0.0.0.0|RA|||0|all|in|1231012261.710|1231012261.710|0.000||
192.168.1.10|192.168.1.25|62347|1500|6|1|40|FPU|1231012261.708|0.002|1231012261.710|S0|0|0|0.0.0.0|FPU|||0|all|in|1231012261.708|1231012261.710|0.002||
192.168.1.25|192.168.1.10|1500|62347|6|1|40|RA|1231012261.710|0.000|1231012261.710|S0|0|0|0.0.0.0|RA|||0|all|in|1231012261.710|1231012261.710|0.000||
192.168.1.10|192.168.1.25|62347|34572|6|1|40|FPU|1231012261.709|0.001|1231012261.710|S0|0|0|0.0.0.0|FPU|||0|all|in|1231012261.709|1231012261.710|0.001||
192.168.1.25|192.168.1.10|34572|62347|6|1|40|RA|1231012261.710|0.000|1231012261.710|S0|0|0|0.0.0.0|RA|||0|all|in|1231012261.710|1231012261.710|0.000||
192.168.1.10|192.168.1.25|62347|7778|6|1|40|FPU|1231012261.709|0.001|1231012261.710|S0|0|0|0.0.0.0|FPU|||0|all|in|1231012261.709|1231012261.710|0.001||
192.168.1.25|192.168.1.10|7778|62347|6|1|40|RA|1231012261.710|0.000|1231012261.710|S0|0|0|0.0.0.0|RA|||0|all|in|1231012261.710|1231012261.710|0.000||
192.168.1.10|192.168.1.25|62347|6346|6|1|40|FPU|1231012261.709|0.001|1231012261.710|S0|0|0|0.0.0.0|FPU|||0|all|in|1231012261.709|1231012261.710|0.001||
192.168.1.25|192.168.1.10|6346|62347|6|1|40|RA|1231012261.710|0.000|1231012261.710|S0|0|0|0.0.0.0|RA|||0|all|in|1231012261.710|1231012261.710|0.000||
192.168.1.10|192.168.1.25|62347|2021|6|1|40|FPU|1231012261.709|0.001|1231012261.710|S0|0|0|0.0.0.0|FPU|||0|all|in|1231012261.709|1231012261.710|0.001||
192.168.1.25|192.168.1.10|2021|62347|6|1|40|RA|1231012261.710|0.000|1231012261.710|S0|0|0|0.0.0.0|RA|||0|all|in|1231012261.710|1231012261.710|0.000||
192.168.1.10|192.168.1.25|62347|1556|6|1|40|FPU|1231012261.709|0.001|1231012261.710|S0|0|0|0.0.0.0|FPU|||0|all|in|1231012261.709|1231012261.710|0.001||
192.168.1.25|192.168.1.10|1556|62347|6|1|40|RA|1231012261.710|0.000|1231012261.710|S0|0|0|0.0.0.0|RA|||0|all|in|1231012261.710|1231012261.710|0.000||
192.168.1.10|192.168.1.25|62347|481|6|1|40|FPU|1231012261.709|0.001|1231012261.710|S0|0|0|0.0.0.0|FPU|||0|all|in|1231012261.709|1231012261.710|0.001||
192.168.1.25|192.168.1.10|481|62347|6|1|40|RA|1231012261.710|0.000|1231012261.710|S0|0|0|0.0.0.0|RA|||0|all|in|1231012261.710|1231012261.710|0.000||
192.168.1.10|192.168.1.25|62347|1051|6|1|40|FPU|1231012261.709|0.002|1231012261.711|S0|0|0|0.0.0.0|FPU|||0|all|in|1231012261.709|1231012261.711|0.002||
192.168.1.25|192.168.1.10|1051|62347|6|1|40|RA|1231012261.711|0.000|1231012261.711|S0|0|0|0.0.0.0|RA|||0|all|in|1231012261.711|1231012261.711|0.000||
192.168.1.10|192.168.1.25|62347|7103|6|1|40|FPU|1231012261.709|0.002|1231012261.711|S0|0|0|0.0.0.0|FPU|||0|all|in|1231012261.709|1231012261.711|0.002||
192.168.1.25|192.168.1.10|7103|62347|6|1|40|RA|1231012261.711|0.000|1231012261.711|S0|0|0|0.0.0.0|RA|||0|all|in|1231012261.711|1231012261.711|0.000||
192.168.1.10|192.168.1.25|62347|7100|6|1|40|FPU|1231012261.709|0.002|1231012261.711|S0|0|0|0.0.0.0|FPU|||0|all|in|1231012261.709|1231012261.711|0.002||
192.168.1.25|192.168.1.10|7100|62347|6|1|40|RA|1231012261.711|0.000|1231012261.711|S0|0|0|0.0.0.0|RA|||0|all|in|1231012261.711|1231012261.711|0.000||
192.168.1.10|192.168.1.25|62347|898|6|1|40|FPU|1231012261.709|0.002|1231012261.711|S0|0|0|0.0.0.0|FPU|||0|all|in|1231012261.709|1231012261.711|0.002||
192.168.1.25|192.168.1.10|898|62347|6|1|40|RA|1231012261.711|0.000|1231012261.711|S0|0|0|0.0.0.0|RA|||0|all|in|1231012261.711|1231012261.711|0.000||
192.168.1.10|192.168.1.25|62347|5054|6|1|40|FPU|1231012261.711|0.000|1231012261.711|S0|0|0|0.0.0.0|FPU|||0|all|in|1231012261.711|1231012261.711|0.000||
192.168.1.25|192.168.1.10|5054|62347|6|1|40|RA|1231012261.711|0.000|1231012261.711|S0|0|0|0.0.0.0|RA|||0|all|in|1231012261.711|1231012261.711|0.000||
192.168.1.10|192.168.1.25|62347|1999|6|1|40|FPU|1231012261.711|0.000|1231012261.711|S0|0|0|0.0.0.0|FPU|||0|all|in|1231012261.711|1231012261.711|0.000||
192.168.1.25|192.168.1.10|1999|62347|6|1|40|RA|1231012261.711|0.000|1231012261.711|S0|0|0|0.0.0.0|RA|||0|all|in|1231012261.711|1231012261.711|0.000||
192.168.1.10|192.168.1.25|62347|2160|6|1|40|FPU|1231012261.711|0.001|1231012261.712|S0|0|0|0.0.0.0|FPU|||0|all|in|1231012261.711|1231012261.712|0.001||
192.168.1.25|192.168.1.10|2160|62347|6|1|40|RA|1231012261.712|0.000|1231012261.712|S0|0|0|0.0.0.0|RA|||0|all|in|1231012261.712|1231012261.712|0.000||
192.168.1.10|192.168.1.25|62347|1580|6|1|40|FPU|1231012261.711|0.001|1231012261.712|S0|0|0|0.0.0.0|FPU|||0|all|in|1231012261.711|1231012261.712|0.001||
192.168.1.25|192.168.1.10|1580|62347|6|1|40|RA|1231012261.712|0.000|1231012261.712|S0|0|0|0.0.0.0|RA|||0|all|in|1231012261.712|1231012261.712|0.000||
192.168.1.10|192.168.1.25|62347|6112|6|1|40|FPU|1231012261.711|0.001|1231012261.712|S0|0|0|0.0.0.0|FPU|||0|all|in|1231012261.711|1231012261.712|0.001||
192.168.1.25|192.168.1.10|6112|62347|6|1|40|RA|1231012261.712|0.000|1231012261.712|S0|0|0|0.0.0.0|RA|||0|all|in|1231012261.712|1231012261.712|0.000||
192.168.1.10|192.168.1.25|62347|1011|6|1|40|FPU|1231012261.711|0.001|1231012261.712|S0|0|0|0.0.0.0|FPU|||0|all|in|1231012261.711|1231012261.712|0.001||
192.168.1.25|192.168.1.10|1011|62347|6|1|40|RA|1231012261.712|0.000|1231012261.712|S0|0|0|0.0.0.0|RA|||0|all|in|1231012261.712|1231012261.712|0.000||
192.168.1.10|192.168.1.25|62347|1130|6|1|40|FPU|1231012261.711|0.001|1231012261.712|S0|0|0|0.0.0.0|FPU|||0|all|in|1231012261.711|1231012261.712|0.001||
192.168.1.25|192.168.1.10|1130|62347|6|1|40|RA|1231012261.712|0.000|1231012261.712|S0|0|0|0.0.0.0|RA|||0|all|in|1231012261.712|1231012261.712|0.000||
192.168.1.10|192.168.1.25|62347|515|6|1|40|FPU|1231012261.711|0.001|1231012261.712|S0|0|0|0.0.0.0|FPU|||0|all|in|1231012261.711|1231012261.712|0.001||
192.168.1.25|192.168.1.10|515|62347|6|1|40|RA|1231012261.712|0.000|1231012261.712|S0|0|0|0.0.0.0|RA|||0|all|in|1231012261.712|1231012261.712|0.000||
192.168.1.10|192.168.1.25|62347|9090|6|1|40|FPU|1231012261.711|0.001|1231012261.712|S0|0|0|0.0.0.0|FPU|||0|all|in|1231012261.711|1231012261.712|0.001||
192.168.1.25|192.168.1.10|9090|62347|6|1|40|RA|1231012261.712|0.000|1231012261.712|S0|0|0|0.0.0.0|RA|||0|all|in|1231012261.712|1231012261.712|0.000||
192.168.1.10|192.168.1.25|62347|30718|6|1|40|FPU|1231012261.711|0.001|1231012261.712|S0|0|0|0.0.0.0|FPU|||0|all|in|1231012261.711|1231012261.712|0.001||
192.168.1.25|192.168.1.10|30718|62347|6|1|40|RA|1231012261.712|0.000|1231012261.712|S0|0|0|0.0.0.0|RA|||0|all|in|1231012261.712|1231012261.712|0.000||
192.168.1.10|192.168.1.25|62347|5850|6|1|40|FPU|1231012261.711|0.002|1231012261.713|S0|0|0|0.0.0.0|FPU|||0|all|in|1231012261.711|1231012261.713|0.002||
192.168.1.25|192.168.1.10|5850|62347|6|1|40|RA|1231012261.713|0.000|1231012261.713|S0|0|0|0.0.0.0|RA|||0|all|in|1231012261.713|1231012261.713|0.000||
192.168.1.10|192.168.1.25|62347|3221|6|1|40|FPU|1231012261.711|0.002|1231012261.713|S0|0|0|0.0.0.0|FPU|||0|all|in|1231012261.711|1231012261.713|0.002||
192.168.1.25|192.168.1.10|3221|62347|6|1|40|RA|1231012261.713|0.000|1231012261.713|S0|0|0|0.0.0.0|RA|||0|all|in|1231012261.713|1231012261.713|0.000||
192.168.1.10|192.168.1.25|62347|2126|6|1|40|FPU|1231012261.711|0.002|1231012261.713|S0|0|0|0.0.0.0|FPU|||0|all|in|1231012261.711|1231012261.713|0.002||
192.168.1.25|192.168.1.10|2126|62347|6|1|40|RA|1231012261.713|0.000|1231012261.713|S0|0|0|0.0.0.0|RA|||0|all|in|1231012261.713|1231012261.713|0.000||
192.168.1.10|192.168.1.25|62347|20222|6|1|40|FPU|1231012261.711|0.002|1231012261.713|S0|0|0|0.0.0.0|FPU|||0|all|in|1231012261.711|1231012261.713|0.002||
192.168.1.25|192.168.1.10|20222|62347|6|1|40|RA|1231012261.713|0.000|1231012261.713|S0|0|0|0.0.0.0|RA|||0|all|in|1231012261.713|1231012261.713|0.000||
192.168.1.10|192.168.1.25|62347|8087|6|1|40|FPU|1231012261.711|0.002|1231012261.713|S0|0|0|0.0.0.0|FPU|||0|all|in|1231012261.711|1231012261.713|0.002||
192.168.1.25|192.168.1.10|8087|62347|6|1|40|RA|1231012261.713|0.000|1231012261.713|S0|0|0|0.0.0.0|RA|||0|all|in|1231012261.713|1231012261.713|0.000||
192.168.1.10|192.168.1.25|62347|5811|6|1|40|FPU|1231012261.711|0.002|1231012261.713|S0|0|0|0.0.0.0|FPU|||0|all|in|1231012261.711|1231012261.713|0.002||
192.168.1.25|192.168.1.10|5811|62347|6|1|40|RA|1231012261.713|0.000|1231012261.713|S0|0|0|0.0.0.0|RA|||0|all|in|1231012261.713|1231012261.713|0.000||
192.168.1.10|192.168.1.25|62347|7496|6|1|40|FPU|1231012261.711|0.002|1231012261.713|S0|0|0|0.0.0.0|FPU|||0|all|in|1231012261.711|1231012261.713|0.002||
192.168.1.25|192.168.1.10|7496|62347|6|1|40|RA|1231012261.713|0.000|1231012261.713|S0|0|0|0.0.0.0|RA|||0|all|in|1231012261.713|1231012261.713|0.000||
192.168.1.10|192.168.1.25|62347|52673|6|1|40|FPU|1231012261.711|0.002|1231012261.713|S0|0|0|0.0.0.0|FPU|||0|all|in|1231012261.711|1231012261.713|0.002||
192.168.1.25|192.168.1.10|52673|62347|6|1|40|RA|1231012261.713|0.000|1231012261.713|S0|0|0|0.0.0.0|RA|||0|all|in|1231012261.713|1231012261.713|0.000||
192.168.1.10|192.168.1.25|62347|2492|6|1|40|FPU|1231012261.712|0.001|1231012261.713|S0|0|0|0.0.0.0|FPU|||0|all|in|1231012261.712|1231012261.713|0.001||
192.168.1.25|192.168.1.10|2492|62347|6|1|40|RA|1231012261.713|0.000|1231012261.713|S0|0|0|0.0.0.0|RA|||0|all|in|1231012261.713|1231012261.713|0.000||
192.168.1.10|192.168.1.25|62347|5004|6|1|40|FPU|1231012261.712|0.001|1231012261.713|S0|0|0|0.0.0.0|FPU|||0|all|in|1231012261.712|1231012261.713|0.001||
192.168.1.25|192.168.1.10|5004|62347|6|1|40|RA|1231012261.713|0.000|1231012261.713|S0|0|0|0.0.0.0|RA|||0|all|in|1231012261.713|1231012261.713|0.000||
192.168.1.10|192.168.1.25|62347|110|6|1|40|FPU|1231012261.712|0.001|1231012261.713|S0|0|0|0.0.0.0|FPU|||0|all|in|1231012261.712|1231012261.713|0.001||
192.168.1.25|192.168.1.10|110|62347|6|1|40|RA|1231012261.713|0.000|1231012261.713|S0|0|0|0.0.0.0|RA|||0|all|in|1231012261.713|1231012261.713|0.000||
192.168.1.10|192.168.1.25|62347|2393|6|1|40|FPU|1231012261.712|0.001|1231012261.713|S0|0|0|0.0.0.0|FPU|||0|all|in|1231012261.712|1231012261.713|0.001||
192.168.1.25|192.168.1.10|2393|62347|6|1|40|RA|1231012261.713|0.000|1231012261.713|S0|0|0|0.0.0.0|RA|||0|all|in|1231012261.713|1231012261.713|0.000||
192.168.1.10|192.168.1.25|62347|64623|6|1|40|FPU|1231012261.712|0.001|1231012261.713|S0|0|0|0.0.0.0|FPU|||0|all|in|1231012261.712|1231012261.713|0.001||
192.168.1.25|192.168.1.10|64623|62347|6|1|40|RA|1231012261.713|0.000|1231012261.713|S0|0|0|0.0.0.0|RA|||0|all|in|1231012261.713|1231012261.713|0.000||
192.168.1.10|192.168.1.25|62347|4444|6|1|40|FPU|1231012261.712|0.001|1231012261.713|S0|0|0|0.0.0.0|FPU|||0|all|in|1231012261.712|1231012261.713|0.001||
192.168.1.25|192.168.1.10|4444|62347|6|1|40|RA|1231012261.713|0.000|1231012261.713|S0|0|0|0.0.0.0|RA|||0|all|in|1231012261.713|1231012261.713|0.000||
192.168.1.10|192.168.1.25|62347|5987|6|1|40|FPU|1231012261.712|0.001|1231012261.713|S0|0|0|0.0.0.0|FPU|||0|all|in|1231012261.712|1231012261.713|0.001||
192.168.1.25|192.168.1.10|5987|62347|6|1|40|RA|1231012261.713|0.000|1231012261.713|S0|0|0|0.0.0.0|RA|||0|all|in|1231012261.713|1231012261.713|0.000||
192.168.1.10|192.168.1.25|62347|513|6|1|40|FPU|1231012261.712|0.002|1231012261.714|S0|0|0|0.0.0.0|FPU|||0|all|in|1231012261.712|1231012261.714|0.002||
